,SB,DT,DB,ASP,TC,LT,VB,PC,GB
CG32856,0.13731198447355653,0.09115770282588878,0.26568682871678917,0.2087912087912088,0.14695340501792115,0.09345794392523364,0.20245398773006135,0.23889931207004378,0.013888888888888888
Rbf2,0.0048520135856380394,0.004102096627164996,0.0033917467495760316,0.0,0.0035842293906810036,0.0,0.006134969325153374,0.0025015634771732333,0.0
mor,0.16302765647743814,0.14175022789425706,0.19954776710005653,0.20146520146520147,0.12425328554360812,0.14330218068535824,0.20449897750511248,0.19949968730456535,0.06944444444444445
Hel89B,0.12324114507520621,0.10346399270738377,0.17015262860373093,0.14285714285714285,0.1003584229390681,0.14641744548286603,0.1492842535787321,0.1713570981863665,0.09722222222222222
srp,0.0009704027171276079,0.0022789425706472195,0.0011305822498586771,0.0,0.0035842293906810036,0.0,0.0,0.0025015634771732333,0.0
lncRNA:CR44133,0.0009704027171276079,0.0,0.0005652911249293386,0.0,0.0,0.0,0.002044989775051125,0.0,0.0
lncRNA:CR42839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GATAe,0.0,0.0027347310847766638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pnr,0.006792819019893256,0.07839562443026436,0.00395703787450537,0.003663003663003663,0.0047789725209080045,0.003115264797507788,0.0081799591002045,0.004377736085053158,0.027777777777777776
CG10264,0.00048520135856380397,0.0,0.01243640474844545,0.003663003663003663,0.009557945041816009,0.003115264797507788,0.002044989775051125,0.0,0.0
CG10407,0.00727802037845706,0.008659981768459436,0.0045223289994347085,0.007326007326007326,0.008363201911589008,0.006230529595015576,0.0081799591002045,0.0068792995622263915,0.0
IKKbeta,0.03444929645803008,0.022333637192342753,0.059355568117580554,0.07326007326007326,0.03942652329749104,0.06230529595015576,0.034764826175869123,0.035021888680425266,0.041666666666666664
lncRNA:CR45212,0.001455604075691412,0.0018231540565177757,0.0022611644997173543,0.0,0.0011947431302270011,0.0,0.002044989775051125,0.0012507817385866166,0.0
CG5013,0.22367782629791363,0.12716499544211485,0.3193894855850763,0.27106227106227104,0.16009557945041816,0.2118380062305296,0.32719836400818,0.3064415259537211,0.1388888888888889
msps,0.19796215429403202,0.17821330902461258,0.30130016958733746,0.32234432234432236,0.15531660692951016,0.2772585669781931,0.24539877300613497,0.3771106941838649,0.2777777777777778
CG10185,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.001876172607879925,0.0
Mhcl,0.23338185346918972,0.10300820419325434,0.30243075183719614,0.3772893772893773,0.2114695340501792,0.1838006230529595,0.2085889570552147,0.5403377110694184,0.2777777777777778
CG32855,0.0,0.00045578851412944393,0.0005652911249293386,0.0,0.0035842293906810036,0.0,0.0,0.0,0.0
sxe2,0.00048520135856380397,0.00045578851412944393,0.0,0.0,0.0,0.04361370716510903,0.0,0.0012507817385866166,0.0
Akt1,0.2309558466763707,0.1722880583409298,0.36122102882984736,0.2564102564102564,0.21385902031063322,0.32398753894080995,0.29243353783231085,0.47029393370856787,0.19444444444444445
Sb,0.6152353226589035,1.6700091157702825,0.14414923685698133,0.3076923076923077,0.5089605734767025,1.2523364485981308,0.18609406952965235,0.15447154471544716,3.6527777777777777
CG5903,1.4459000485201359,0.7525068368277119,1.9129451667608819,1.6336996336996337,1.0,0.7258566978193146,1.8282208588957056,1.9868667917448406,0.6666666666666666
CG5916,0.03153808830664726,0.020054694621695533,0.07348784624081402,0.07692307692307693,0.03345280764635603,0.056074766355140186,0.0736196319018405,0.2695434646654159,0.041666666666666664
CG6006,0.0,0.0013673655423883319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG8925,0.0024260067928190197,0.0013673655423883319,0.00395703787450537,0.0,0.0011947431302270011,0.13395638629283488,0.002044989775051125,0.0,0.0
CG8927,0.00048520135856380397,0.009571558796718322,0.00395703787450537,0.0,0.0035842293906810036,0.003115264797507788,0.014314928425357873,0.0,0.0
Bin1,0.4192139737991266,0.29580674567000914,0.6127755794234031,0.46153846153846156,0.33572281959378736,0.2866043613707165,0.5194274028629857,0.6010006253908693,0.1527777777777778
sra,0.07569141193595343,0.05241567912488605,0.13284341435839458,0.11355311355311355,0.05137395459976105,0.059190031152647975,0.09815950920245399,0.13883677298311445,0.08333333333333333
CG6126,0.027171276079573023,0.008204193254329991,0.014132278123233465,0.014652014652014652,0.04181600955794504,0.009345794392523364,0.006134969325153374,0.0031269543464665416,0.013888888888888888
CG31287,0.0,0.0,0.0011305822498586771,0.0,0.0,0.0,0.0,0.0,0.0
mtSSB,0.2057253760310529,0.13810391978122152,0.2764273600904466,0.23443223443223443,0.15531660692951016,0.07476635514018691,0.4049079754601227,0.28267667292057536,0.013888888888888888
lncRNA:CR45639,0.002911208151382824,0.0027347310847766638,0.002826455624646693,0.003663003663003663,0.0011947431302270011,0.0,0.0,0.0,0.0
lncRNA:CR45640,0.015041242115477924,0.01504102096627165,0.008479366873940079,0.02564102564102564,0.02986857825567503,0.009345794392523364,0.002044989775051125,0.0050031269543464665,0.013888888888888888
lncRNA:CR45638,0.00048520135856380397,0.0,0.0005652911249293386,0.0,0.0023894862604540022,0.0,0.0,0.0,0.0
lncRNA:CR45637,0.0,0.0009115770282588879,0.0,0.0,0.0011947431302270011,0.0,0.0,0.0006253908692933083,0.0
lncRNA:CR45643,0.0,0.00045578851412944393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tara,0.3896166909267346,0.4006381039197812,0.35217637083097797,0.5494505494505495,0.3811230585424134,0.3333333333333333,0.29243353783231085,0.16072545340838024,0.875
bor,0.09704027171276079,0.037374658158614404,0.06896551724137931,0.13553113553113552,0.04062126642771804,0.040498442367601244,0.09202453987730061,0.0969355847404628,0.027777777777777776
asun,0.019408054342552158,0.011394712853236098,0.0248728094968909,0.018315018315018316,0.02031063321385902,0.037383177570093455,0.02044989775051125,0.023764853033145718,0.0
Mat89Ba,0.03541969917515769,0.02552415679124886,0.030525720746184284,0.029304029304029304,0.022700119474313024,0.006230529595015576,0.05112474437627812,0.03814884302689181,0.0
gish,2.3697234352256187,1.3195077484047402,2.766534765404183,2.8644688644688645,1.8136200716845878,1.9408099688473521,2.376278118609407,4.355222013758599,2.9166666666666665
Zip89B,0.06792819019893255,0.04284412032816773,0.18371961560203504,0.16483516483516483,0.06929510155316607,0.1557632398753894,0.147239263803681,0.150093808630394,0.027777777777777776
Sulf1,0.16448326055312956,0.11896080218778486,0.03617863199547767,0.06227106227106227,0.16009557945041816,0.7445482866043613,0.0408997955010225,0.029393370856785492,0.5
SF2,1.5885492479378942,1.0806745670009115,2.4827586206896552,1.673992673992674,1.3679808841099164,1.1339563862928348,2.0306748466257667,2.6035021888680427,0.8055555555555556
pad,0.012615235322658904,0.011850501367365542,0.017524024872809497,0.02197802197802198,0.007168458781362007,0.018691588785046728,0.010224948875255624,0.01125703564727955,0.0
CG14879,0.0984958757884522,0.025979945305378303,0.34652345958168457,0.047619047619047616,0.03464755077658303,0.10903426791277258,0.4539877300613497,0.8373983739837398,0.041666666666666664
Manf,4.735565259582727,1.6467639015496809,6.19672131147541,4.95970695970696,3.836320191158901,2.9501557632398754,5.697341513292433,6.99812382739212,0.9305555555555556
CG10311,0.3081028626880155,0.011850501367365542,0.071791972866026,0.047619047619047616,0.03942652329749104,0.028037383177570093,0.37014314928425357,0.013133208255159476,0.013888888888888888
CG17931,0.37409024745269287,0.2023701002734731,0.4030525720746184,0.4139194139194139,0.24253285543608125,0.205607476635514,0.3824130879345603,0.36335209505941213,0.125
CG14880,0.046094129063561376,0.0018231540565177757,0.009044657998869417,0.007326007326007326,0.0023894862604540022,0.003115264797507788,0.010224948875255624,0.005628517823639775,0.013888888888888888
ss,0.003396409509946628,0.0829535095715588,0.00791407574901074,0.0,0.005973715651135006,0.0,0.0,0.0075046904315197,0.0
CG31279,0.00048520135856380397,0.00045578851412944393,0.005087620124364048,0.0,0.0011947431302270011,0.003115264797507788,0.010224948875255624,0.005628517823639775,0.0
CG17565,0.1358563803978651,0.08887876025524157,0.19276427360090448,0.18681318681318682,0.07765830346475508,0.1308411214953271,0.1554192229038855,0.2614133833646029,0.05555555555555555
CG14881,0.055312954876273655,0.032816773017319965,0.11475409836065574,0.05860805860805861,0.03345280764635603,0.03115264797507788,0.10633946830265849,0.07879924953095685,0.027777777777777776
mRpS33,0.4973313925278991,0.2479489516864175,0.5879027699265121,0.5201465201465202,0.3739545997610514,0.24922118380062305,0.5787321063394683,0.6804252657911195,0.1111111111111111
ema,0.034934497816593885,0.022333637192342753,0.03787450537026569,0.04395604395604396,0.021505376344086023,0.04361370716510903,0.032719836400818,0.04690431519699812,0.027777777777777776
CG14894,0.3648714216399806,0.268003646308113,0.7286602600339175,0.46886446886446886,0.22102747909199522,0.34890965732087226,0.49079754601226994,1.2326454033771106,0.2777777777777778
CG14882,0.015526443474041727,0.013217866909753875,0.017524024872809497,0.02564102564102564,0.007168458781362007,0.021806853582554516,0.034764826175869123,0.011882426516572859,0.0
Pak3,0.31101407083939836,0.22652689152233363,0.46466930469191636,0.2600732600732601,0.1959378733572282,0.4485981308411215,0.38445807770961143,0.4821763602251407,0.9305555555555556
CG10405,0.00048520135856380397,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
CG14883,0.08782144590004852,0.03463992707383774,0.12662521198417184,0.14652014652014653,0.053763440860215055,0.04984423676012461,0.10429447852760736,0.19011882426516574,0.041666666666666664
CG42232,0.18534691897137312,0.17000911577028258,0.26851328434143584,0.2857142857142857,0.18399044205495818,0.16822429906542055,0.21063394683026584,0.26454033771106944,0.027777777777777776
CSN5,0.5337214944201844,0.3445761166818596,0.9106840022611645,0.7289377289377289,0.35244922341696533,0.4672897196261682,0.7607361963190185,1.0312695434646655,0.75
Gyc89Da,0.002911208151382824,0.05697356426618049,0.00395703787450537,0.0,0.0035842293906810036,0.07165109034267912,0.0,0.020012507817385866,0.0
asRNA:CR46029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006253908692933083,0.0
Gyc89Db,0.0,0.0,0.0,0.0,0.0023894862604540022,0.0,0.0,0.0,0.0
Dhfr,0.30082484230955847,0.22379216043755698,0.5319389485585077,0.25274725274725274,0.23655913978494625,0.2523364485981308,0.5153374233128835,0.5015634771732332,0.09722222222222222
Sdhaf3,0.06744298884036876,0.03691886964448496,0.09779536461277558,0.07692307692307693,0.06810035842293907,0.021806853582554516,0.10429447852760736,0.10318949343339587,0.06944444444444445
Der-2,0.2328966521106259,0.09206927985414767,0.26116449971735445,0.2783882783882784,0.17921146953405018,0.19937694704049844,0.28016359918200406,0.3621013133208255,0.19444444444444445
Cad89D,0.014070839398350316,0.0009115770282588879,0.0011305822498586771,0.9047619047619048,0.017921146953405017,0.003115264797507788,0.002044989775051125,0.0012507817385866166,0.0
CG42342,2.447840853954391,1.2164995442114859,2.3578292820802713,1.5128205128205128,0.48148148148148145,1.6230529595015577,5.411042944785276,0.5959974984365228,0.8611111111111112
CG14903,0.2324114507520621,0.13628076572470374,0.3318258903335218,0.326007326007326,0.1816009557945042,0.26791277258566976,0.3006134969325153,0.4065040650406504,0.18055555555555555
Scp2,0.0019408054342552159,0.004557885141294439,0.04578858111927643,0.0,0.008363201911589008,0.040498442367601244,0.03067484662576687,0.0006253908692933083,0.19444444444444445
CG14892,0.0,0.0,0.0005652911249293386,0.0,0.0,0.003115264797507788,0.0,0.0,0.0
CG10340,0.3178068898592916,0.17958067456700091,0.4217071791972866,0.3516483516483517,0.23775388291517324,0.24299065420560748,0.4560327198364008,0.45716072545340836,0.18055555555555555
Fas1,0.5565259582726831,0.19325432999088424,0.4318824194460147,0.3882783882783883,0.36200716845878134,0.46105919003115264,0.3231083844580777,0.43151969981238275,0.3333333333333333
nonA-l,0.044638524987869965,0.03463992707383774,0.12379875635952516,0.047619047619047616,0.037037037037037035,0.040498442367601244,0.08384458077709611,0.12445278298936835,0.041666666666666664
Arl6IP1,0.20426977195536147,0.21422060164083864,0.17806670435274166,0.07692307692307693,0.14097968936678615,0.14953271028037382,0.14314928425357873,0.20762976860537835,0.1527777777777778
CG10324,0.06501698204754973,0.04056517775752051,0.1040135669869983,0.08058608058608059,0.06571087216248507,0.03426791277258567,0.08793456032719836,0.08630393996247655,0.041666666666666664
CCT3,1.0092188258127124,0.6207839562443026,1.3928773318258902,1.021978021978022,0.7060931899641577,0.6448598130841121,1.3824130879345604,1.8786741713570982,0.3472222222222222
CG14906,0.024745269286754003,0.01731996353691887,0.03787450537026569,0.003663003663003663,0.022700119474313024,0.018691588785046728,0.03885480572597137,0.02626641651031895,0.0
CG14907,0.10868510431829209,0.055150410209662715,0.15319389485585078,0.040293040293040296,0.04181600955794504,0.0778816199376947,0.09611451942740286,0.2707942464040025,0.05555555555555555
modSP,0.33139252789907814,0.24749316317228806,0.2108535895986433,0.16117216117216118,0.14695340501792115,0.27102803738317754,0.20449897750511248,0.11069418386491557,0.9305555555555556
Ubx,0.11402231926249394,2.056517775752051,0.7286602600339175,0.3553113553113553,0.13859020310633213,0.24299065420560748,1.3721881390593047,0.17886178861788618,0.027777777777777776
lncRNA:bxd,0.0009704027171276079,0.017775752051048314,0.0011305822498586771,0.003663003663003663,0.0011947431302270011,0.003115264797507788,0.002044989775051125,0.001876172607879925,0.0
abd-A,0.033478893740902474,0.030537830446672742,0.605992085924251,0.04395604395604396,0.04659498207885305,1.7476635514018692,0.09202453987730061,0.06941838649155722,0.08333333333333333
lncRNA:iab8,0.0009704027171276079,0.0009115770282588879,0.006783493499152063,0.003663003663003663,0.0023894862604540022,0.1277258566978193,0.00408997955010225,0.0,0.0
lncRNA:iab4,0.0024260067928190197,0.0013673655423883319,0.015262860373092142,0.0,0.0,0.04361370716510903,0.0081799591002045,0.0031269543464665416,0.0
lncRNA:CR43617,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
Abd-B,0.055312954876273655,0.02780309936189608,0.50423968343697,0.029304029304029304,0.05854241338112306,2.6542056074766354,0.12474437627811862,0.04690431519699812,0.05555555555555555
AhcyL2,0.0024260067928190197,0.0009115770282588879,0.0016958733747880158,0.0,0.0035842293906810036,0.024922118380062305,0.0,0.0,0.027777777777777776
CG18622,0.005822416302765648,0.0,0.011871113623516111,0.007326007326007326,0.0011947431302270011,0.003115264797507788,0.006134969325153374,0.006253908692933083,0.0
MESK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006253908692933083,0.0
CG3678,0.44881125667151867,0.16818596171376482,0.5715093273035613,0.6959706959706959,0.31660692951015534,0.2834890965732087,0.3885480572597137,0.7317073170731707,0.125
CG17556,0.3270257156720039,0.09434822242479489,0.35500282645562464,0.43956043956043955,0.1959378733572282,0.14330218068535824,0.261758691206544,0.44090056285178236,0.013888888888888888
CG3534,0.23871906841339155,0.11577028258887875,0.30525720746184287,0.23076923076923078,0.20430107526881722,0.16510903426791276,0.3231083844580777,0.350844277673546,0.125
Sf3a1,0.1348859776807375,0.08113035551504102,0.17524024872809496,0.13553113553113552,0.1111111111111111,0.08099688473520249,0.14314928425357873,0.18699186991869918,0.013888888888888888
Irc,0.005337214944201844,0.008659981768459436,0.014697569248162803,0.0,0.0,0.5919003115264797,0.0081799591002045,0.016260162601626018,1.6111111111111112
CG8907,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.002044989775051125,0.0,0.0
Pxd,0.00048520135856380397,0.0,0.0045223289994347085,0.06227106227106227,0.0035842293906810036,0.0,0.0,0.0006253908692933083,0.0
AdSL,0.0975254730713246,0.06608933454876938,0.10966647823629169,0.2454212454212454,0.08363201911589008,0.03426791277258567,0.14519427402862986,0.11694809255784866,0.027777777777777776
CG18213,0.009218825812712276,0.0068368277119416595,0.005652911249293386,0.0,0.0047789725209080045,0.0,0.02044989775051125,0.004377736085053158,0.0
CG5220,0.07423580786026202,0.04831358249772106,0.12945166760881854,0.06593406593406594,0.037037037037037035,0.06230529595015576,0.12269938650306748,0.13195747342088807,0.041666666666666664
CG3995,0.055312954876273655,0.0414767547857794,0.08083663086489543,0.0695970695970696,0.023894862604540025,0.056074766355140186,0.081799591002045,0.08567854909318325,0.027777777777777776
Patr-1,0.17564289180009704,0.11850501367365543,0.23007348784624082,0.18681318681318682,0.15890083632019117,0.21806853582554517,0.19631901840490798,0.2607879924953096,0.125
