"","control_1.bam","control_2.bam","control_3.bam"
"CG14968",169.449800416942,259.625869006138,180.158237161081
"ZnT63C",3221.12985091645,2301.12842871252,3420.9475547787
"Drsl4",0,1.47934968094665,0
"PIG-C",216.959090253468,298.828635551224,353.110144835719
"CG12016",2.37546449182629,8.13642324520659,5.14737820460231
"Strip",4909.29328310766,3804.14770455432,5143.26030203863
"PHGPx",10705.4266431638,10324.3814233267,9579.27083876491
"lncRNA:CR45380",3.16728598910172,5.17772388331328,15.4421346138069
"CG14961",40.3828963610469,24.4092697356198,59.7095871733868
"CG14969",2228.97751483033,1891.3485670903,2310.14333822552
"kst",3945.64652092346,4277.53960245725,3629.93110988555
"Drs",9.50185796730515,4.43804904283996,12.3537076910456
"Ythdc1",7627.61648325421,8147.51836781369,8373.75486324704
"CG12010",934.349366785007,1001.51973400088,1013.00403066574
"CG12012",891.591005932133,1054.03664767449,1008.88612810205
"Ids",125.899618066793,93.1990298996391,68.974867941671
"lncRNA:CR45737",0,0,13.383183331966
"sty",2232.93662231671,1881.73279416414,1891.14675237089
"eIF5B",8899.28180787855,8028.43071849748,8847.31365807046
"armi",3431.75436919171,4023.09145733442,4088.04777009516
"CG14971",1274.83261061344,1501.53992616085,1133.45268065343
"CG32267",2649.43472988359,2861.06228295083,2547.95221127815
"CG42324",86.3085432030218,75.4468337282793,59.7095871733868
"ImpE2",210337.087071753,141658.087398409,212319.056183436
"Eip63E",5069.2412255573,4355.20546070694,5719.76666095409
"lncRNA:CR45820",36.4237888746698,65.0913859616527,54.5622089687845
"snRNA:U7",3.95910748637715,5.91739872378661,13.383183331966
"CG10359",2981.99975873927,3455.02117985091,3264.46725735879
"CG10357",0.791821497275429,0,9.26528076828416
"CG14974",0.791821497275429,0,0
"dar1",1496.54262985056,919.415826708345,1055.21253194347
"CG10862",41.1747178583223,0,0
"CG43098",9.50185796730515,0,0
"lncRNA:CR43484",3.95910748637715,4.43804904283996,0
"CG32264",5264.82113538433,5696.23594648509,5932.86811862463
"CG32266",0,0.739674840473326,2.05895128184093
"ntc",392.743462648613,214.505703737265,350.021717912957
"IntS10",1350.05565285461,1228.59991002619,1326.99410114648
"CG32262",144.111512504128,213.766028896791,191.482469211206
"PIG-B",12974.7870543552,12210.5522665337,12300.1749577177
"Scsalpha1",14618.608482699,14363.7457271515,14062.6372549735
"lncRNA:CR43932",0,6.65707356425994,3.08842692276139
"Acp63F",0,7.39674840473326,2.05895128184093
"enc",6028.13705875784,5414.41983226475,6751.30125315639
"Rdh",7.12639347547886,2.9586993618933,2.05895128184093
"Awh",902.676506893989,1125.04543235993,1130.36425373067
"Fie",0,0,0
"snRNA:U11",0,0,1.02947564092046
"CG14977",2527.49421930317,2451.2824213286,2143.3682843964
"Ccz1",792.613318772705,798.109152870719,736.075083258131
"Ubi-p63E",5264.02931388705,5810.14587191798,4506.01488030887
"Sc2",9763.95088290332,9171.22834702877,8697.01021449607
"ida",2190.97008296111,2787.09479890349,2633.39868947454
"mge",8036.98819734561,7711.8498867749,7789.01269920422
"Eip63F-1",170.241621914217,90.2403305377458,121.478125628615
"asRNA:Eig63F-2",7.12639347547886,2.9586993618933,2.05895128184093
"CG10866",369.780639227625,602.834994985761,391.200743549776
"CG10863",212.208161269815,518.512063171802,251.192056384593
"CG14982",0,2.9586993618933,0
"CG14984",1025.40883897168,1552.57749015351,1028.44616527954
"CG12605",3.95910748637715,0,0
"scrt",3.95910748637715,0,6.17685384552278
"CG14985",2099.91061077444,1966.79540081857,1743.93173571926
"FoxL1",14.2527869509577,0.739674840473326,0
"Mul1",435.501823501486,454.900026891096,440.615574313958
"CG11594",102.14497314853,31.806018140353,4.11790256368185
"CG11593",3210.83617145187,2801.88829571296,3302.55785607284
"Rcd5",3287.64285668758,3082.96473509282,3354.03163811887
"CG1136",11.085500961856,0,16.4716102547274
"Dpy-30L2",0,0,0
"dib",26.1301094100892,95.4180544210591,41.1790256368185
"wit",3635.2524939915,3220.54425542086,3016.36362789696
"CG32259",15.0446084482332,0.739674840473326,9.26528076828416
"Faa",164.698871433289,161.249115223185,148.244492292547
"Gad1",0,0,0
"CG14989",0.791821497275429,5.17772388331328,12.3537076910456
"CG14990",41.1747178583223,5.91739872378661,3.08842692276139
"CG14995",798.947890750908,546.619707109788,708.279240953278
"Fit1",3423.04433272168,2843.31008677947,3239.7598419767
"lncRNA:CR45670",19.0037159346103,0.739674840473326,3.08842692276139
"Ack",3487.18187400099,2228.64029434613,3013.27520097419
"Chd64",5872.14822379458,7069.81212524405,5232.82468279871
"ens",11972.3410388045,9135.72395468605,11890.4436526313
"RfC4",5687.65381492941,7620.86988139668,5670.35183018991
"Rop",8054.40827028567,6193.29743928316,7907.40239791007
"Ras64B",5262.4456708925,5390.7502373696,5224.58887767135
"Akh",11.8773224591314,5.17772388331328,33.9726961503753
"CG32260",0,9.61577292615324,2.05895128184093
"CG1299",1255.03707318156,1238.21568295235,1348.61308960581
"nab",193.204445335205,300.30798523217,154.421346138069
"mas",2050.81767794336,3666.56818422628,3768.91032140981
"Ero1L",2443.56114059197,2206.45004913193,2366.76449847614
"Teh2",15.0446084482332,0,16.4716102547274
"VhaM9.7-c",751.438600914383,696.773699725873,756.66459607654
"tipE",0.791821497275429,87.2816311758525,109.124417937569
"CG43367",1411.81772964209,849.146716863379,1347.58361396489
"CG15005",24.5464664155383,35.5043923427197,27.7958423048525
"Cpr64Aa",74.4312207438904,681.240528075933,445.76295251856
"Cpr64Ad",5.54275048092801,97.6370789424791,18.5305615365683
"ImpL2",8336.29672331572,6049.80052023134,11166.7222770643
"CG14997",8644.31528575586,9555.11958923443,7719.00835562163
"pav",7837.4491800322,7725.16403390342,7866.22337227326
"ago",9775.82820536245,7532.10890053988,10584.0390643033
"CG1265",1599.47942449637,2158.37118450117,1882.91094724353
"CG15011",944.643046249587,1029.62737793887,1507.15233830756
"CG1309",3023.17447659759,2479.39006526659,2770.31894971697
"CG11586",1095.08913073192,1068.83014448396,960.500772978792
"VhaM9.7-a",2.37546449182629,0,6.17685384552278
"CG1273",1894.03702148283,1193.83519252395,3166.66707147134
"CG33764",1.58364299455086,5.17772388331328,3.08842692276139
"Ctl1",11308.0028025904,12240.1392601526,12212.6695282395
"CG11583",5930.74301459297,4877.41589808111,5139.14239947495
"CG1316",8441.60898245335,7386.39295696664,8516.85197733499
"TfIIEbeta",1775.26379689151,2074.78792752768,1604.952524195
"Hexo1",11428.3596701763,14360.0473529492,11983.0964603142
"CG15012",8424.98073101057,10470.8370417404,8705.24601962343
"Fdx2",1204.36049735593,1207.88901449294,1142.71796142171
"dyl",7.12639347547886,0,1.02947564092046
"Claspin",1250.2861441979,1875.81539544036,1643.04312290906
"PMP34",997.695086567041,1468.99423318003,1141.68848578079
"CG15014",1179.02220944311,1071.78884384585,1108.74526527134
"Cip4",6526.19278054409,4627.40580200113,6400.25005960252
"lncRNA:CR45156",53.8438618147292,22.9299200546731,46.3264038414208
"mRpS6",1227.32332077692,1297.38967019021,953.294443492348
"CG33514",36.4237888746698,20.7108955332531,28.825317945773
"CG11342",412.539000080499,346.167825341517,295.459508944173
"DopEcR",0,0,6.17685384552278
"CG32240",6.33457197820344,2.9586993618933,0
"slow",2531.45332678955,1577.7264347296,1639.9546959863
"Syx17",810.033391712764,717.484595259126,776.224633254029
"CG15019",8946.79109771508,8615.7325418333,7955.78775303334
"DOR",841.706251603781,1228.59991002619,916.233320419212
"nAChRbeta1",0,0,0
"CG12607",0,3.69837420236663,0
"CG11345",2.37546449182629,11.0951226070999,7.20632948644324
"CG32241",3.95910748637715,3.69837420236663,2.05895128184093
"CG32249",198.747195816133,1497.84155195849,319.137448685343
"CG32248",21.3791804264366,2.21902452141998,28.825317945773
"CG11349",3.16728598910172,1.47934968094665,36.0316474322162
"CG7465",4.75092898365258,8.87609808567991,826.668939659132
"CG11350",0,1.47934968094665,3.08842692276139
"CG13722",77.5985067329921,155.331716499399,61.7685384552278
"lncRNA:CR44709",4.75092898365258,0.739674840473326,4.11790256368185
"CG13720",0,10.3554477666266,16.4716102547274
"NT1",251.007414636311,541.441983226475,565.182126865334
"Tie",258.13380811179,339.510751777257,141.038162806103
"CG11353",42.7583608528732,711.56719653534,245.01520253907
"CG32243",4317.01080314564,3321.14003372523,4068.48773291767
"CG11357",3939.31194894526,3247.91222451838,4259.97020212887
"CG42540",0,0,0
"Src64B",2961.41239981011,2682.80064639675,3621.69530475819
"CG32246",0,11.0951226070999,8.2358051273637
"HDAC1",22218.5112135485,20488.9930811111,21501.6282362648
"axo",60.1784337929326,9.61577292615324,42.208501277739
"TTLL1B",0,0,0
"CG7514",0,0,0
"CG18418",0,0,0
"RhoGEF64C",1239.99246473332,1006.6974578842,1120.06949732146
"CG13713",0.791821497275429,1.47934968094665,7.20632948644324
"CG13712",11.8773224591314,2.21902452141998,13.383183331966
"lncRNA:CR45983",0,0,1.02947564092046
"lncRNA:CR43882",8.71003647002972,0,7.20632948644324
"CG12493",0,0.739674840473326,12.3537076910456
"lncRNA:CR43881",0,0,8.2358051273637
"lncRNA:CR45740",0,5.91739872378661,3.08842692276139
"lncRNA:CR44528",0,4.43804904283996,2.05895128184093
"CG7509",0,0,3.08842692276139
"CG18808",0,0,0
"Dhc64C",4096.88442690307,3348.50800282275,3938.77380216169
"LeuRS-m",1373.81029777287,1867.67897219515,1582.30406009475
"CG13708",0,11.0951226070999,0
"CG13707",45.9256468419749,29.586993618933,5.14737820460231
"Dnah3",0,0,22.6484641002502
"CG13705",0,0,0
"CG13704",3.16728598910172,0.739674840473326,0
"Rh50",2.37546449182629,5.91739872378661,15.4421346138069
"Con",711.847526050611,275.898715496551,1146.8358639854
"CG17030",0,0,0
"ATPsynCF6L",0,0,0
"CG15212",163.115228438738,445.284253964942,188.394042288445
"CG15213",3.16728598910172,0,0
"CG4603",3265.47185476387,2618.44893527557,3056.51317789285
"asRNA:CR45160",0,1.47934968094665,4.11790256368185
"CG10674",136.985119028649,130.182771923305,118.389698705853
"CG4611",653.252735252229,649.43450993558,704.161338389596
"Prpk",1878.99241303459,1950.52255432816,1786.140236997
"CHMP2B",890.799184434858,848.407042022905,894.614331959882
"CG10672",1965.30095623762,2074.78792752768,1651.27892803642
"Gdap1",3.16728598910172,36.244067183193,49.4148307641822
"lncRNA:CR45985",4.75092898365258,5.17772388331328,5.14737820460231
"Fitm",1106.96645319105,1023.70997921508,918.292271701053
"AlaRS-m",1435.57237456035,1409.82024594216,1639.9546959863
"Gen",1299.37907702898,1446.06431312535,1200.36859731326
"Srp54k",6971.19646201288,6244.33500327582,7814.74959022723
"shep",5625.09991664465,4117.76983691501,4521.45701492267
"CG4669",13.4609654536823,8.13642324520659,4.11790256368185
"lama",2507.69868187128,1020.01160501272,3204.7576701854
"Klp64D",933.557545287731,991.164286234257,1345.52466268304
"Cyt-c1",13064.2628835473,10828.8396645295,11408.6490526806
"Uev1A",11751.4228410646,9889.45261712837,9782.07754002624
"Membrin",876.5463974839,744.85256435664,734.01613197629
"Pfdn4",1969.26006372399,2287.07460674352,2082.6292215821
"DIP-delta",0,0,0
"blanks",8.71003647002972,0.739674840473326,0
"Lkr",22.9628234209875,9.61577292615324,0
"frm",7669.58302260981,4207.27049261228,5729.03194172238
"sinu",10320.6013954879,11132.846023964,11122.4548245047
"ScsbetaG",7748.76517233735,7431.51312223551,7356.63293001763
"Sras",1300.96272002353,1340.29081093767,1128.30530244883
"bc10",772.817781340819,692.335650683033,718.573997362483
"Msr-110",37195.023013016,36868.3527485525,39745.9955446572
"l(3)psg2",2634.39012143535,2928.3726934339,2981.36145610566
"spo",1.58364299455086,0,0
"CG10591",0,0,1.02947564092046
"TM9SF3",4827.73566888829,4000.16153727975,4154.96368675499
"mthl2",144.903334001404,30.3266684594064,95.741234605603
"Eaf6",683.341952148696,718.2242700996,620.773811475039
"Blimp-1",4634.53122355309,2253.04956408175,5449.01456739201
"lin-28",7.12639347547886,11.8347974475732,1.02947564092046
"sif",0,0,0
"Sse",954.144904216892,605.793694347654,615.626433270437
"DnaJ-1",2004.89203110139,1981.58889762804,2550.01116255999
"Usp47",9462.26689244138,10106.9170202275,14695.7647741396
"CG10576",37647.1530879603,35452.6151038865,37854.8487922863
"snoRNA:Psi18S-1397",0.791821497275429,3.69837420236663,0
"snoRNA:684",0.791821497275429,0,1.02947564092046
"snoRNA:Psi28S-1837c",9.50185796730515,8.13642324520659,6.17685384552278
"snoRNA:Psi28S-1837b",3.95910748637715,5.17772388331328,7.20632948644324
"snoRNA:Psi28S-1837a",7.12639347547886,5.91739872378661,9.26528076828416
"snmRNA:CR43603",2.37546449182629,2.21902452141998,4.11790256368185
"Txl",6691.68347347465,5814.58392096082,5746.53302761802
"Ppat-Dpck",111.646831115836,129.443097082832,106.035991014808
"scny",11393.5195242962,10235.6204424699,12484.4510974425
"vito",1374.60211927015,1403.1631723779,1128.30530244883
"Myt1",1688.95525368849,1441.62626408251,1454.64908062061
"Cralbp",9.50185796730515,48.0788646307662,39.1200743549776
"Bre1",5162.6761622358,5706.59139425171,6132.5863929632
"Tektin-C",1441.11512504128,1761.90547000746,1607.01147547684
"S6k",7479.54586326371,7035.78708258228,7907.40239791007
"CG42272",1456.95155498679,2028.18841257786,1694.51690495508
"kri",4997.18546930523,4551.21929343238,4808.68071873948
"mad2",2044.48310596516,2068.87052880389,1865.40986134788
"vn",3187.0815265336,3871.45811503739,3570.22152271216
"CG18586",0,0,0
"DNApol-epsilon58",1837.025873679,1796.67018750971,1436.11851908405
"CG32409",5271.94752885981,4883.3332968049,4656.31832388325
"QC",992.152336086113,1378.01422780181,1206.54545115878
"CG10483",7.12639347547886,51.0375639926595,1.02947564092046
"CG32407",38.0074318692206,14.7934968094665,223.39621407974
"CG33523",3328.02575304863,4426.95392023286,3494.04032528405
"Rcc1",11057.7872094514,11402.8273407368,10100.1855130707
"CG33993",1245.53521521425,1559.97423855824,1385.67421267894
"CG10479",67.3048272684115,51.7772388331328,30.8842692276139
"PVRAP",0,0,10.2947564092046
"yip7",2.37546449182629,27.3679690975131,3.08842692276139
"Jon65Aiv",28.5055739019155,8.87609808567991,3.08842692276139
"Jon65Aiii",4.75092898365258,39.2027665450863,8.2358051273637
"Jon65Aii",0.791821497275429,15.5331716499399,0
"tant",2110.20429023902,1974.93182406378,1929.23735108495
"CG10472",11.085500961856,89.5006556972725,24.7074153820911
"CG42269",0,56.9549627164461,90.5938564010007
"CG6602",11.085500961856,133.141471285199,90.5938564010007
"CG13295",684.925595143246,395.72603965323,415.908158931867
"CG6610",1994.59835163681,1803.32726107397,1871.5867151934
"ssp6",0,0.739674840473326,8.2358051273637
"CG13293",8.71003647002972,14.7934968094665,45.2969282005004
"CG10469",115.605938602213,168.645863627918,127.654979474137
"CG10467",554.275048092801,702.69109844966,590.919017888346
"loj",6462.05523926478,5580.84667137125,5393.4228827823
"Ets65A",0,0,0
"l(3)mbn",12.6691439564069,48.0788646307662,10.2947564092046
"Cpr65Au",1.58364299455086,0,0
"Lcp65Ag2",0,3.69837420236663,1.02947564092046
"Lcp65Ag1",0,0.739674840473326,2.05895128184093
"Lcp65Af",0,5.17772388331328,0
"Cpr65Av",4.75092898365258,4.43804904283996,0
"Cpr65Aw",1.58364299455086,0,0
"Lcp65Ad",1.58364299455086,30.3266684594064,6.17685384552278
"Lcp65Ac",0,0,5.14737820460231
"lncRNA:CR45421",29.2973953991909,10.3554477666266,10.2947564092046
"Cpr65Ay",0,2.21902452141998,2.05895128184093
"fmt",6954.5682105701,5344.15072241978,6791.45080315229
"CG7376",1118.05195415291,1081.404616772,1514.358667794
"CG10274",1070.54266431638,1531.12691977979,1382.58578575618
"D19B",3518.85473389201,3153.97351977826,3603.16474322162
"CG43293",107.687723629458,128.703422242359,133.83183331966
"D19A",3496.6837319683,3418.77711266771,3979.95282779851
"CG7386",363.446067249422,433.449456517369,284.135276894048
"Sf3b6",11331.7574475087,10458.2625694524,9934.43993488247
"Tnpo",9649.92858729566,6470.67550446066,10540.8010873846
"CG8219",0,11.8347974475732,4.11790256368185
"LanA",14186.2739451866,13399.9494100148,12438.124693601
"CG33946",0,0,89.5643807600803
"CG13299",0,0,1.02947564092046
"BG642312",0,0,11.3242320501251
"CG10226",0,0.739674840473326,0
"Mdr65",2.37546449182629,69.5294350044927,50.4443064051027
"Best2",3883.88444413598,4480.21050874694,4491.60222133598
"Ldh",673.048272684115,484.487020510029,918.292271701053
"lncRNA:CR44522",0,0.739674840473326,2.05895128184093
"Or65c",0,5.17772388331328,0
"CG13300",1361.93297531374,1406.86154658027,1244.63604987284
"CG42747",2959.82875681556,2685.75934575865,3219.17032915829
"CG10147",464.799218900677,406.821162260329,355.16909611756
"CG8270",1650.94782181927,1431.27081631589,1244.63604987284
"Vps8",1670.74335925116,2042.24223454685,2006.44802415398
"sfl",1867.90691207274,1881.73279416414,2706.4914599799
"lncRNA:CR45979",8.71003647002972,8.13642324520659,20.5895128184093
"CG32396",30.8810383937417,22.9299200546731,1.02947564092046
"MCU",1341.34561638458,1056.25567219591,1658.48525752287
"jv",58.5947907983818,77.6658582496993,123.537076910456
"Rexo5",3863.29708520682,3148.05612105448,3183.13868172607
"zpg",26.1301094100892,9.61577292615324,2.05895128184093
"lncRNA:CR45418",0,0,0
"axed",19.7955374318857,24.4092697356198,1.02947564092046
"GluRIA",0,0,0
"eIF4E4",0,0,0
"SP1173",2724.65777212475,7210.35034493398,3668.02170859961
"CG8519",76.0148637384412,62.8723614402327,135.890784601501
"ple",91.8512936839498,458.598401093462,3974.80544959391
"lncRNA:CR45417",35.6319673773943,39.9424413855596,35.0021717912957
"dikar",3652.67256693156,3142.87839717116,3917.15481370236
"velo",8812.18144317825,8603.89774438573,9881.93667719552
"CG8549",1848.11137464085,1859.54254894994,1674.95686777759
"CG10103",2872.72839211526,2568.15104612339,2888.70864842282
"CG32392",43.5501823501486,28.1076439379864,20.5895128184093
"lncRNA:CR45759",6.33457197820344,11.8347974475732,9.26528076828416
"vvl",3753.23389708554,3749.41176635929,3210.93452403092
"lncRNA:CR45115",0,0,0
"Prat2",48.3011113338012,2.21902452141998,0
"lncRNA:CR45414",9.50185796730515,0,0
"tow",27.71375240464,26.6282942570397,74.1222461462733
