"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009967","GO:0009967","positive regulation of signal transduction","7/114","360/12275",0.0503537989273683,0.159067211815364,0.114703419555204,"E(spl)m2-BFM/Fkbp14/Sec13/Gprk1/Gadd45/Pdk1/ImpL2",7
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","2/114","39/12275",0.050699670231181,0.159067211815364,0.114703419555204,"puc/kay",2
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","2/114","39/12275",0.050699670231181,0.159067211815364,0.114703419555204,"SkpA/Dl",2
"GO:0120192","GO:0120192","tight junction assembly","2/114","39/12275",0.050699670231181,0.159067211815364,0.114703419555204,"Nrg/CG44325",2
"GO:0120193","GO:0120193","tight junction organization","2/114","39/12275",0.050699670231181,0.159067211815364,0.114703419555204,"Nrg/CG44325",2
"GO:0065004","GO:0065004","protein-DNA complex assembly","4/114","150/12275",0.0510055223403319,0.15964849072955,0.115122579974321,"Rpt3/Trf2/lncRNA:roX2/lncRNA:roX1",4
"GO:0030036","GO:0030036","actin cytoskeleton organization","6/114","289/12275",0.0524247438196614,0.163607830689585,0.117977661341591,"Rho1/Arp3/CanB2/puc/CG6891/Dl",6
"GO:0019748","GO:0019748","secondary metabolic process","3/114","91/12275",0.0526411902369812,0.163607830689585,0.117977661341591,"Eb1/Rho1/Nrg",3
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","3/114","91/12275",0.0526411902369812,0.163607830689585,0.117977661341591,"Roc1a/SkpA/Rho1",3
"GO:0046847","GO:0046847","filopodium assembly","2/114","40/12275",0.053052095129259,0.164114425119483,0.118342966754151,"Rho1/Arp3",2
"GO:1903429","GO:1903429","regulation of cell maturation","2/114","40/12275",0.053052095129259,0.164114425119483,0.118342966754151,"Roc1a/Fas2",2
"GO:0050807","GO:0050807","regulation of synapse organization","4/114","154/12275",0.0551826381761852,0.16853001226414,0.1215270481186,"SkpA/Rab1/Fas2/Arp3",4
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","2/114","41/12275",0.0554427522008715,0.16853001226414,0.1215270481186,"puc/kay",2
"GO:0042386","GO:0042386","hemocyte differentiation","2/114","41/12275",0.0554427522008715,0.16853001226414,0.1215270481186,"DnaJ-1/Cyt-b5",2
"GO:0044786","GO:0044786","cell cycle DNA replication","2/114","41/12275",0.0554427522008715,0.16853001226414,0.1215270481186,"SkpA/Myc",2
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","2/114","41/12275",0.0554427522008715,0.16853001226414,0.1215270481186,"puc/kay",2
"GO:0071407","GO:0071407","cellular response to organic cyclic compound","2/114","41/12275",0.0554427522008715,0.16853001226414,0.1215270481186,"Sec13/Blimp-1",2
"GO:1905881","GO:1905881","positive regulation of oogenesis","2/114","41/12275",0.0554427522008715,0.16853001226414,0.1215270481186,"puc/kay",2
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","3/114","93/12275",0.0554977986005777,0.16853001226414,0.1215270481186,"Roc1a/SkpA/Rho1",3
"GO:0043549","GO:0043549","regulation of kinase activity","3/114","94/12275",0.0569534692932955,0.172554675845133,0.124429234370755,"Rho1/Gadd45/kay",3
"GO:0007417","GO:0007417","central nervous system development","6/114","297/12275",0.0583437426199719,0.17636327677818,0.127175617775329,"Fas2/Nrg/bun/ct/Antp/rpr",6
"GO:0032446","GO:0032446","protein modification by small protein conjugation","5/114","226/12275",0.0593897640935734,0.179116281685401,0.1291608105332,"Ubi-p5E/Ubi-p63E/Roc1a/Uev1A/rpr",5
"GO:0002252","GO:0002252","immune effector process","4/114","158/12275",0.0595399152279193,0.179161017640375,0.12919306964527,"Ostgamma/Eb1/Nrg/vir-1",4
"GO:0007455","GO:0007455","eye-antennal disc morphogenesis","2/114","43/12275",0.0603351803252445,0.179514109551963,0.129447684340619,"hid/Dl",2
"GO:0031935","GO:0031935","regulation of chromatin silencing","2/114","43/12275",0.0603351803252445,0.179514109551963,0.129447684340619,"lncRNA:roX2/lncRNA:roX1",2
"GO:0034599","GO:0034599","cellular response to oxidative stress","2/114","43/12275",0.0603351803252445,0.179514109551963,0.129447684340619,"Idh/puc",2
"GO:0045746","GO:0045746","negative regulation of Notch signaling pathway","2/114","43/12275",0.0603351803252445,0.179514109551963,0.129447684340619,"E(spl)malpha-BFM/Dl",2
"GO:0045793","GO:0045793","positive regulation of cell size","2/114","43/12275",0.0603351803252445,0.179514109551963,0.129447684340619,"Myc/Pdk1",2
"GO:0048639","GO:0048639","positive regulation of developmental growth","3/114","97/12275",0.0614285590169736,0.182138845354499,0.13134038220427,"Arp3/Myc/Pdk1",3
"GO:0002064","GO:0002064","epithelial cell development","7/114","377/12275",0.0614924953727048,0.182138845354499,0.13134038220427,"Rho1/colt/bun/puc/kay/ct/Dl",7
"GO:0048667","GO:0048667","cell morphogenesis involved in neuron differentiation","8/114","456/12275",0.0618118954476248,0.182676226724677,0.131727888089746,"Rab1/Rho1/Fas2/Nrg/kay/ct/hid/ImpL2",8
"GO:0048870","GO:0048870","cell motility","7/114","378/12275",0.0621914177882077,0.183388501451196,0.132241509632879,"Ostgamma/Rab1/Rho1/bun/puc/kay/Dl",7
"GO:0060491","GO:0060491","regulation of cell projection assembly","2/114","44/12275",0.0628351927887041,0.184320904581663,0.132913865841603,"Rho1/Arp3",2
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly","2/114","44/12275",0.0628351927887041,0.184320904581663,0.132913865841603,"Rho1/Arp3",2
"GO:0051493","GO:0051493","regulation of cytoskeleton organization","4/114","161/12275",0.0629252634976676,0.184320904581663,0.132913865841603,"Eb1/Rho1/Arp3/CG6891",4
"GO:0048812","GO:0048812","neuron projection morphogenesis","8/114","459/12275",0.0637216449602269,0.186177840323135,0.13425290282484,"Rab1/Rho1/Fas2/Nrg/kay/ct/hid/ImpL2",8
"GO:0006955","GO:0006955","immune response","6/114","304/12275",0.0638404376938847,0.186177840323135,0.13425290282484,"Eb1/Rho1/Nrg/puc/kay/l(2)34Fc",6
"GO:0120039","GO:0120039","plasma membrane bounded cell projection morphogenesis","8/114","460/12275",0.0643663938163629,0.186868868185842,0.134751203247383,"Rab1/Rho1/Fas2/Nrg/kay/ct/hid/ImpL2",8
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","3/114","99/12275",0.0645008102423942,0.186868868185842,0.134751203247383,"Rho1/Arp3/CG6891",3
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","3/114","99/12275",0.0645008102423942,0.186868868185842,0.134751203247383,"Arp3/Rpt3/CG6891",3
"GO:0099172","GO:0099172","presynapse organization","2/114","45/12275",0.065369919923083,0.188973305629175,0.136268713790476,"Fas2/Arp3",2
"GO:0048858","GO:0048858","cell projection morphogenesis","8/114","462/12275",0.0656681625670451,0.18942188940908,0.136592187703956,"Rab1/Rho1/Fas2/Nrg/kay/ct/hid/ImpL2",8
"GO:0051674","GO:0051674","localization of cell","7/114","384/12275",0.0664876610007852,0.191368832967477,0.137996129354032,"Ostgamma/Rab1/Rho1/bun/puc/kay/Dl",7
"GO:0032970","GO:0032970","regulation of actin filament-based process","3/114","101/12275",0.067642978468916,0.193859036746061,0.139791816130289,"Rho1/Arp3/CG6891",3
"GO:0021700","GO:0021700","developmental maturation","5/114","235/12275",0.067837308441204,0.193859036746061,0.139791816130289,"Roc1a/SkpA/Fas2/Nrg/Ddc",5
"GO:0010632","GO:0010632","regulation of epithelial cell migration","2/114","46/12275",0.0679385143883477,0.193859036746061,0.139791816130289,"puc/kay",2
"GO:0043297","GO:0043297","apical junction assembly","2/114","46/12275",0.0679385143883477,0.193859036746061,0.139791816130289,"Nrg/CG44325",2
"GO:0031667","GO:0031667","response to nutrient levels","4/114","167/12275",0.0699946399107537,0.199173515210504,0.14362408832559,"Hsp68/hid/Myc/ImpL2",4
"GO:0007443","GO:0007443","Malpighian tubule morphogenesis","2/114","47/12275",0.0705401413411068,0.199173515210504,0.14362408832559,"Rho1/ct",2
"GO:0061333","GO:0061333","renal tubule morphogenesis","2/114","47/12275",0.0705401413411068,0.199173515210504,0.14362408832559,"Rho1/ct",2
"GO:0097190","GO:0097190","apoptotic signaling pathway","2/114","47/12275",0.0705401413411068,0.199173515210504,0.14362408832559,"hid/rpr",2
"GO:0007269","GO:0007269","neurotransmitter secretion","3/114","103/12275",0.0708540224049451,0.199173515210504,0.14362408832559,"Arf102F/Syb/CanB2",3
"GO:0099643","GO:0099643","signal release from synapse","3/114","103/12275",0.0708540224049451,0.199173515210504,0.14362408832559,"Arf102F/Syb/CanB2",3
"GO:1902532","GO:1902532","negative regulation of intracellular signal transduction","3/114","103/12275",0.0708540224049451,0.199173515210504,0.14362408832559,"SkpA/puc/ImpL2",3
"GO:0032990","GO:0032990","cell part morphogenesis","8/114","471/12275",0.0717292157113773,0.200774458300619,0.144778528922453,"Rab1/Rho1/Fas2/Nrg/kay/ct/hid/ImpL2",8
"GO:0009607","GO:0009607","response to biotic stimulus","8/114","472/12275",0.0724232327249263,0.200774458300619,0.144778528922453,"Eb1/Rho1/Phk-3/Uev1A/Nrg/kay/vir-1/l(2)34Fc",8
"GO:0043207","GO:0043207","response to external biotic stimulus","8/114","472/12275",0.0724232327249263,0.200774458300619,0.144778528922453,"Eb1/Rho1/Phk-3/Uev1A/Nrg/kay/vir-1/l(2)34Fc",8
"GO:0051707","GO:0051707","response to other organism","8/114","472/12275",0.0724232327249263,0.200774458300619,0.144778528922453,"Eb1/Rho1/Phk-3/Uev1A/Nrg/kay/vir-1/l(2)34Fc",8
"GO:0009991","GO:0009991","response to extracellular stimulus","4/114","169/12275",0.0724386665353755,0.200774458300619,0.144778528922453,"Hsp68/hid/Myc/ImpL2",4
"GO:0006342","GO:0006342","chromatin silencing","3/114","104/12275",0.0724850385707673,0.200774458300619,0.144778528922453,"Su(var)205/lncRNA:roX2/lncRNA:roX1",3
"GO:0045814","GO:0045814","negative regulation of gene expression, epigenetic","3/114","104/12275",0.0724850385707673,0.200774458300619,0.144778528922453,"Su(var)205/lncRNA:roX2/lncRNA:roX1",3
"GO:0040014","GO:0040014","regulation of multicellular organism growth","2/114","48/12275",0.0731739782789662,0.202259597581109,0.145849463353527,"Myc/Pdk1",2
"GO:0042335","GO:0042335","cuticle development","5/114","242/12275",0.0748481658114415,0.206456190696559,0.148875628050389,"SrpRbeta/Sec13/puc/dsx-c73A/Ddc",5
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","3/114","106/12275",0.075797374483766,0.207460992789114,0.14960019117485,"Rho1/Nrg/kay",3
"GO:0030335","GO:0030335","positive regulation of cell migration","2/114","49/12275",0.0758392148866551,0.207460992789114,0.14960019117485,"puc/kay",2
"GO:0043902","GO:0043902","positive regulation of multi-organism process","2/114","49/12275",0.0758392148866551,0.207460992789114,0.14960019117485,"puc/kay",2
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","2/114","49/12275",0.0758392148866551,0.207460992789114,0.14960019117485,"Rho1/Gadd45",2
"GO:0042592","GO:0042592","homeostatic process","8/114","479/12275",0.077396814943899,0.211072883697324,0.15220472691483,"Fkbp14/Su(var)205/Rab1/Atox1/bun/PMCA/Myc/Culd",8
"GO:0008582","GO:0008582","regulation of synaptic growth at neuromuscular junction","3/114","107/12275",0.0774784150127641,0.211072883697324,0.15220472691483,"SkpA/Fas2/Arp3",3
"GO:0030952","GO:0030952","establishment or maintenance of cytoskeleton polarity","2/114","50/12275",0.0785350528839075,0.212204918404681,0.15302103752031,"Eb1/Rho1",2
"GO:0033206","GO:0033206","meiotic cytokinesis","2/114","50/12275",0.0785350528839075,0.212204918404681,0.15302103752031,"eIF4E1/Rab1",2
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein","2/114","50/12275",0.0785350528839075,0.212204918404681,0.15302103752031,"Hsp68/Hsp70Bc",2
"GO:2001251","GO:2001251","negative regulation of chromosome organization","2/114","50/12275",0.0785350528839075,0.212204918404681,0.15302103752031,"lncRNA:roX2/lncRNA:roX1",2
"GO:0044419","GO:0044419","interspecies interaction between organisms","8/114","481/12275",0.0788549829114617,0.212635432535184,0.153331481403571,"Eb1/Rho1/Phk-3/Uev1A/Nrg/kay/vir-1/l(2)34Fc",8
"GO:0051338","GO:0051338","regulation of transferase activity","3/114","108/12275",0.0791758483315549,0.213066713802802,0.153642478469663,"Rho1/Gadd45/kay",3
"GO:0043085","GO:0043085","positive regulation of catalytic activity","4/114","175/12275",0.0800293582872895,0.21492671475126,0.15498372577468,"Rho1/Gadd45/hid/rpr",4
"GO:0006749","GO:0006749","glutathione metabolic process","2/114","51/12275",0.0812607058750781,0.217351867835562,0.156732504473569,"GstS1/GstE11",2
"GO:0033674","GO:0033674","positive regulation of kinase activity","2/114","51/12275",0.0812607058750781,0.217351867835562,0.156732504473569,"Rho1/Gadd45",2
"GO:2000241","GO:2000241","regulation of reproductive process","3/114","110/12275",0.0826193171170338,0.220540273917243,0.15903166516373,"Gadd45/puc/kay",3
"GO:0032535","GO:0032535","regulation of cellular component size","4/114","178/12275",0.0839681392661236,0.22239369025474,0.160368164303585,"Arp3/Myc/CG6891/Pdk1",4
"GO:0035264","GO:0035264","multicellular organism growth","2/114","52/12275",0.084015399200474,0.22239369025474,0.160368164303585,"Myc/Pdk1",2
"GO:0035966","GO:0035966","response to topologically incorrect protein","2/114","52/12275",0.084015399200474,0.22239369025474,0.160368164303585,"Hsp68/Hsp70Bc",2
"GO:0007391","GO:0007391","dorsal closure","3/114","111/12275",0.0843650607650523,0.22239369025474,0.160368164303585,"Rho1/puc/kay",3
"GO:0016197","GO:0016197","endosomal transport","3/114","111/12275",0.0843650607650523,0.22239369025474,0.160368164303585,"CG15012/Rho1/Snx3",3
"GO:0097435","GO:0097435","supramolecular fiber organization","5/114","251/12275",0.0844218432954478,0.22239369025474,0.160368164303585,"Rho1/Arp3/CanB2/CG6891/Dl",5
"GO:0001934","GO:0001934","positive regulation of protein phosphorylation","3/114","112/12275",0.0861266136923562,0.22239369025474,0.160368164303585,"Rho1/Lk6/Gadd45",3
"GO:0051146","GO:0051146","striated muscle cell differentiation","3/114","112/12275",0.0861266136923562,0.22239369025474,0.160368164303585,"Rho1/Arp3/CanB2",3
"GO:0045664","GO:0045664","regulation of neuron differentiation","4/114","180/12275",0.0866463036569227,0.22239369025474,0.160368164303585,"Roc1a/Rab1/Rho1/Fas2",4
"GO:0000768","GO:0000768","syncytium formation by plasma membrane fusion","2/114","53/12275",0.0867983697893849,0.22239369025474,0.160368164303585,"Rho1/Arp3",2
"GO:0006949","GO:0006949","syncytium formation","2/114","53/12275",0.0867983697893849,0.22239369025474,0.160368164303585,"Rho1/Arp3",2
"GO:0007520","GO:0007520","myoblast fusion","2/114","53/12275",0.0867983697893849,0.22239369025474,0.160368164303585,"Rho1/Arp3",2
"GO:0140253","GO:0140253","cell-cell fusion","2/114","53/12275",0.0867983697893849,0.22239369025474,0.160368164303585,"Rho1/Arp3",2
"GO:2000147","GO:2000147","positive regulation of cell motility","2/114","53/12275",0.0867983697893849,0.22239369025474,0.160368164303585,"puc/kay",2
"GO:1902531","GO:1902531","regulation of intracellular signal transduction","6/114","331/12275",0.0878197246623961,0.22239369025474,0.160368164303585,"SkpA/Sec13/Gadd45/puc/Pdk1/ImpL2",6
"GO:1902275","GO:1902275","regulation of chromatin organization","3/114","113/12275",0.0879038265648869,0.22239369025474,0.160368164303585,"Su(var)205/lncRNA:roX2/lncRNA:roX1",3
"GO:1904396","GO:1904396","regulation of neuromuscular junction development","3/114","113/12275",0.0879038265648869,0.22239369025474,0.160368164303585,"SkpA/Fas2/Arp3",3
"GO:0005984","GO:0005984","disaccharide metabolic process","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Myc",1
"GO:0006044","GO:0006044","N-acetylglucosamine metabolic process","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"CG31637",1
"GO:0006384","GO:0006384","transcription initiation from RNA polymerase III promoter","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Trf2",1
"GO:0006739","GO:0006739","NADP metabolic process","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Idh",1
"GO:0007377","GO:0007377","germ-band extension","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Rho1",1
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Fis1",1
"GO:0010822","GO:0010822","positive regulation of mitochondrion organization","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Fis1",1
"GO:0010830","GO:0010830","regulation of myotube differentiation","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Rho1",1
"GO:0042430","GO:0042430","indole-containing compound metabolic process","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Ddc",1
"GO:0045898","GO:0045898","regulation of RNA polymerase II transcription preinitiation complex assembly","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Rpt3",1
"GO:0048036","GO:0048036","central complex development","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Nrg",1
"GO:0048194","GO:0048194","Golgi vesicle budding","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Sec13",1
"GO:0051567","GO:0051567","histone H3-K9 methylation","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Su(var)205",1
"GO:0051897","GO:0051897","positive regulation of protein kinase B signaling","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Pdk1",1
"GO:0060142","GO:0060142","regulation of syncytium formation by plasma membrane fusion","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Rho1",1
"GO:1901739","GO:1901739","regulation of myoblast fusion","1/114","10/12275",0.0891162714615786,0.22239369025474,0.160368164303585,"Rho1",1
