Symbol	Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	control_1	control_2	control_3	notch_1	notch_2	notch_3
Fer1HCH	FBgn0015222	22799.6405762233	-0.635896844636485	0.247124711374375	-2.57318194161955	0.0100768218892103	0.0453796271946761	15746.1622948192	21761.2338067253	16055.7020957955	34702.2717178038	23396.9599343263	25135.5136078698
Fer2LCH	FBgn0015221	12190.7398355888	-0.698576749476038	0.317682493674753	-2.19897779507879	0.0278795012307922	0.0938757345550203	8771.00672531993	10379.8570363622	8735.10081321013	22106.6023274146	10780.6400423018	12371.2320689242
CG15535	FBgn0039764	874.92166729033	0.346741747077718	0.171911374982238	2.01697966241934	0.0436976357298951	0.129153327654875	959.68765469782	1068.83014448396	910.056466573689	736.391312782895	823.403215829352	751.161209374269
mRpS18C	FBgn0039765	1034.7483808289	-0.0165064241486668	0.177960821302076	-0.0927531353693198	0.926099682995008	0.960293304394475	1110.13373918015	1005.95778304372	970.795529387996	921.502523519146	1089.73595703189	1110.36475281051
CG15536	FBgn0039766	589.705971535271	-0.50584555671805	0.288428550281537	-1.75379849263982	0.0794650414543267	0.196097987401527	543.189547130945	518.512063171802	399.43654867714	880.967221898069	582.536553466899	613.593894866772
CG2218	FBgn0039767	8252.26950287931	-0.144669534294485	0.159318584816054	-0.908051841293453	0.363850832692183	0.545230845386236	7534.97336807299	8582.447174012	7398.84143129537	8308.38565560004	7973.00485018266	9715.96453811282
CG15537	FBgn0039770	2.29902100639639	-4.89017468948274	3.9291971226346	-1.24457351892892	0.213288559406615	NA	0	0	0	0	13.7941260383783	0
Osi23	FBgn0039771	7.84679053457619	-1.15835803665498	2.30185538868437	-0.503227979633005	0.614803995233851	0.758754642330127	0	7.39674840473326	7.20632948644324	0	9.54977956503114	22.9278857512495
aralar1	FBgn0028646	2875.34702849918	0.518247123765793	0.376958436255872	1.3748123769646	0.169189619949621	0.323930868859397	3836.37515429946	2705.73056645143	3617.57740219451	1470.08027212439	3599.2058093984	2023.11296652692
CG2224	FBgn0039773	1544.54247824372	0.59335726291708	0.174326000663679	3.40372211063238	0.000664743438533816	0.00626122781013365	1901.16341495831	1781.13701585977	1892.17622801181	1053.917842148	1321.05283982931	1317.80752865515
CDase	FBgn0039774	1720.22810914294	0.315929689816799	0.317942809590993	0.993668295953023	0.320384382550948	0.500600597735856	1494.16716535874	2195.35492652483	2033.21439081791	2121.34745150302	1207.51657166727	1269.76814898586
PH4alphaEFB	FBgn0039776	3091.85114171122	0.259776911849924	0.141758950531542	1.83252564212601	0.0668731450236266	0.174013290795915	3338.31943251321	3103.67563062608	3666.99223295869	2857.73876428591	2684.54914439209	2899.83164549136
spdo	FBgn0260440	179.414265646444	-0.72578590576938	0.669798781014532	-1.0835879764816	0.278547524221171	0.456076282963509	167.866157422391	70.269109844966	167.804529470035	109.445314376907	153.857559658835	407.242923105527
Jon99Fii	FBgn0039777	0.633777919328473	2.57888646978622	3.96563107266656	0.650309225071743	0.51549249938512	NA	1.58364299455086	2.21902452141998	0	0	0	0
Jon99Fi	FBgn0039778	3.04102497059471	3.76189276897975	2.50582239120034	1.50126073667086	0.133288136058754	NA	11.8773224591314	2.9586993618933	2.05895128184093	1.35117672070256	0	0
PH4alphaSG2	FBgn0039779	25.6313412345675	-4.57309644141942	1.68509724273356	-2.71384720445033	0.00665068337211534	0.0335084808437978	2.37546449182629	3.69837420236663	0	133.766495349553	8.48869294669435	5.45902041696416
PH4alphaMP	FBgn0026190	236.365430661305	-2.01643933654766	1.0575209170402	-1.90676071182714	0.0565515810969428	0.155194131248343	18.2118944373349	96.1577292615324	166.775053829115	924.204876960551	77.4593231385859	135.383706340711
CG9698	FBgn0039784	1.37263418789395	3.67506414595316	3.93442562169737	0.934078948064518	0.350263170362525	NA	0	0	8.2358051273637	0	0	0
jdp	FBgn0027654	131.587449668933	-1.62815577717143	0.91479637067036	-1.77980130810786	0.0751084834789549	0.188874447291379	45.9256468419749	50.2978891521862	96.7707102465235	464.804791921681	50.9321576801661	80.7935021710696
lncRNA:CR45552	FBgn0267112	7.73195637891141	-2.87213012575143	3.03813399631566	-0.945359924622961	0.34447515458618	0.525578804231018	5.54275048092801	0	0	36.4817714589691	0	4.36721633357133
lncRNA:CR45553	FBgn0267113	40.0613465148752	-4.55923949075988	1.76780530470305	-2.57903937646897	0.00990754924594484	0.0448627917611552	0	6.65707356425994	3.08842692276139	189.164740898358	1.06108661833679	40.3967510855348
tmod	FBgn0082582	10762.4933642029	-0.293994599783929	0.202416632087282	-1.45242313713213	0.146383986809369	0.293591126309325	9943.69436278484	9578.78918412958	9485.58855544114	14188.7067440976	9443.67090319746	11934.5104355671
CG34155	FBgn0083991	21.986100583323	-5.04347469345426	1.65549529638098	-3.04650499731386	0.00231518630666343	0.0156787933425941	0.791821497275429	2.9586993618933	0	105.3917842148	5.30543309168397	17.4688653342853
CG9702	FBgn0039787	4.65792844973456	5.44820911225321	3.91487752640633	1.39166783009286	0.164023008234696	0.317509963005711	0	25.8886194165664	2.05895128184093	0	0	0
Rpt6R	FBgn0039788	398.224684088603	-3.58656646044525	0.730405253669363	-4.91037878277475	9.09006333583614e-07	3.53686100703443e-05	43.5501823501486	100.595778304372	39.1200743549776	1526.82969439389	334.24228477609	345.010090352135
CG9717	FBgn0039789	108.098188947398	-0.759217012428657	3.18336821179222	-0.238494877726137	NA	NA	0	0	240.897299975388	374.275951634609	14.8552126567151	18.5606694176782
CG2246	FBgn0039790	7251.57315379878	0.0388730050498762	0.185654935237413	0.209383095580873	0.834149188071623	0.906613878527732	7471.62764829095	7982.57087838814	6593.79148009556	6104.61642413417	7182.49531952175	8174.33717236214
CG31019	FBgn0051019	16.5001107126949	-1.62268523334825	1.40771913253736	-1.1527052491099	0.24903138620507	0.422020245865418	3.95910748637715	14.0538219689932	6.17685384552278	41.8864783417794	31.8325985501038	1.09180408339283
CG31021	FBgn0051021	0.514737820460231	2.2459661076891	3.98074591148142	0.564207351494402	0.572613025270223	NA	0	0	3.08842692276139	0	0	0
CG2267	FBgn0039792	11.7412876913488	-7.237578155808	2.45232670062811	-2.95131075070636	0.00316428388901302	0.0196733513146074	0	0	0	48.6423619452922	1.06108661833679	20.7442775844638
CG34433	FBgn0085462	0.363934694464278	-2.24035161620532	4.04530310020189	-0.553815514118956	0.579705109700091	NA	0	0	0	0	0	2.18360816678567
Spn100A	FBgn0039795	1439.62585259047	0.395407049527801	0.712497757616731	0.554959009064699	0.578922698381456	0.733344533070044	1804.5611922907	753.728662442319	2349.2634125805	276.991227744025	2268.60319000406	1184.60743048122
CG12069	FBgn0039796	2.14265154671095	-4.78844319235893	3.93083052182733	-1.21817594672917	0.223157118101274	NA	0	0	0	0	8.48869294669435	4.36721633357133
Pka-C2	FBgn0000274	5.09508572249989	-6.03604251567576	3.91691983303097	-1.54101762940729	0.123312495400865	0.264205787102375	0	0	0	0	0	30.5705143349993
eIF4H2	FBgn0039797	3.17705502401716	-5.35529140606169	2.85108423422024	-1.87833503541727	0.0603353465707138	NA	0	0	0	4.05353016210768	9.54977956503114	5.45902041696416
CG11313	FBgn0039798	62.4637355261085	-0.915140313621592	0.995624824507909	-0.919161807836504	0.358010944366343	0.53955070825685	72.0557562520641	23.6695948951464	33.9726961503753	175.652973691333	53.0543309168397	16.3770612508925
CG15543	FBgn0039799	0.545902041696416	-2.82156812616916	3.99994162023881	-0.705402326847134	0.480559896383312	NA	0	0	0	0	0	3.2754122501785
Npc2g	FBgn0039800	2366.35356680599	-4.67216091178235	1.77951596658858	-2.62552345666172	0.00865158475929617	0.0405661511500741	431.542716015109	70.269109844966	33.9726961503753	12902.3865059887	676.973262498874	82.9771103378553
Npc2h	FBgn0039801	23.098503671272	-8.21468317966317	3.1149094748352	-2.63721409756146	NA	NA	0	0	0	136.468848790959	2.12217323667359	0
zfh1	FBgn0004606	4724.25292733097	0.992901269134976	0.507015968135088	1.95832346816823	0.0501920687205464	0.143100222571236	7152.52358488895	3236.0774270708	8477.73190298001	2868.54817805153	5024.24513782472	1586.39133316979
wts	FBgn0011739	960.880283873794	-0.59211493266398	0.25980166508851	-2.27910368650738	0.0226609024343799	0.0810648378433085	852.791752565637	617.628491795227	828.727890940973	1387.65849216153	953.916869884777	1124.55820589462
dj-1beta	FBgn0039802	4969.44179931587	-0.319676486848261	0.270637238334924	-1.18119919052917	0.237523602779229	0.408143496897036	4686.79144237327	4898.12679361437	3677.28698936789	6978.82776242872	4018.33502364144	5557.28278446952
cindr	FBgn0027598	5031.39686317357	-0.451214761778928	0.154723496673059	-2.91626528278621	0.00354249154451343	0.0215245085328187	3855.37887023407	4078.56707036992	4820.00495078961	5842.48814031787	5987.71178727452	5604.23036005541
CG15544	FBgn0039804	712.419445445472	1.8066864482347	0.333052200903584	5.42463446670849	5.80732586051941e-08	3.47141825181886e-06	795.780604761807	1019.27193017224	1509.2112895894	354.008300824071	335.303371394427	260.941175930887
tll	FBgn0003720	1.06108661833679	-3.77828832297331	3.95507194495036	-0.955302046476613	0.339424972893551	NA	0	0	0	0	6.36651971002076	0
Cpr100A	FBgn0039805	5.10274487664225	5.57983243540246	3.91417043615941	1.42554662000804	0.153999253946238	0.304920802595252	0	29.586993618933	1.02947564092046	0	0	0
CG15545	FBgn0039806	3.8228535358148	-0.518475133017804	3.457960915803	-0.149936666620017	0.880814582915547	NA	0	2.21902452141998	7.20632948644324	13.5117672070256	0	0
CG15546	FBgn0039807	35.4088287037536	-4.08576109618083	1.30257900004814	-3.13667047912629	0.00170878061078198	0.0126183247311023	0.791821497275429	2.9586993618933	8.2358051273637	159.438853042902	15.9162992750519	25.1114939180352
CG12071	FBgn0039808	25.1994968266715	-3.50434584226733	2.34870712288318	-1.49203185366319	NA	NA	0	0	12.3537076910456	132.415318628851	4.24434647334717	2.18360816678567
CG15547	FBgn0039809	120.058717336665	-2.34423609710191	0.890992654866962	-2.63103863348002	0.0085124358706194	0.0400312757416692	31.6728598910172	54.7359381950261	31.9137448685343	459.40008503887	89.1312759402906	53.4984000862488
Sap-r	FBgn0000416	27634.2800817581	-0.188597831599572	0.147480862733491	-1.27879528302179	0.200969155419087	0.364259106548642	24137.0947014469	23986.175726869	29369.9105598199	28727.3682588571	29533.223848168	30051.9073953877
Cyp4c3	FBgn0015032	12.3537076910456	6.85292983148641	3.9098277958844	1.75274467041746	NA	NA	0	0	74.1222461462733	0	0	0
Ptx1	FBgn0020912	196.423492130996	-5.98698805882739	1.37040936113427	-4.36875887499194	1.24954636560178e-05	0.000291948162054999	17.4200729400594	0.739674840473326	0	849.89015732191	98.6810555053218	211.80999217821
lncRNA:CR44041	FBgn0264833	0.363934694464278	-2.24035161620532	4.04530310020189	-0.553815514118956	0.579705109700091	NA	0	0	0	0	0	2.18360816678567
CG15550	FBgn0039811	0.246558280157775	1.2419765948802	4.05255299487282	0.306467699855256	0.759248569201395	NA	0	1.47934968094665	0	0	0	0
CG15548	FBgn0039812	0.727869388928555	-3.23456508008752	3.97696917712341	-0.813324151138412	0.416032233746341	NA	0	0	0	0	0	4.36721633357133
5-HT7	FBgn0004573	0.900784480468373	-3.5212820903881	3.96441647282843	-0.888222040878521	0.374421324998125	NA	0	0	0	5.40470688281024	0	0
CG31008	FBgn0051008	1.57637284081965	-4.33439209134866	3.93969103581407	-1.10018578917649	0.271251181011243	NA	0	0	0	9.45823704491792	0	0
CG31007	FBgn0051007	7.33348671790665	-6.55945018470546	3.41346701632778	-1.92163866043802	0.0546512404515568	0.151854547062451	0	0	0	27.0235344140512	16.9773858933887	0
CanA1	FBgn0010015	769.678684751451	-3.24266865454542	0.696892253527558	-4.65304161171479	3.27074211013702e-06	0.000101975561322953	89.4758291921235	163.468139744605	188.394042288445	2957.7258416179	471.122458541536	747.88579712409
CG33920	FBgn0053920	5.38823854293476	-1.93707660724397	3.77300296311441	-0.513404475475157	0.607668415600227	0.753766172337068	0	6.65707356425994	0	25.6723576933486	0	0
Alp4	FBgn0016123	31.6071866674486	-3.79327148190605	1.08533968542739	-3.49500855155067	0.000474046566642211	0.00485387393595374	2.37546449182629	8.13642324520659	2.05895128184093	112.147667818312	20.1606457483991	44.7639674191061
Chchd3	FBgn0010808	5286.0446083538	-0.643819095638774	0.265235205550777	-2.42735158140807	0.0152095085725155	0.0607245304947448	4077.88071096846	4501.66107912066	3796.70616371467	8709.6851416487	5412.60284013598	5217.73171453435
dco	FBgn0002413	7036.14057493861	0.379497347306684	0.165463959446503	2.29353478894226	0.0218172348603642	0.0789463689570161	8191.39338931432	7457.40174165207	8221.39246839082	5216.89331863258	6609.50854561988	6520.253986022
Sox100B	FBgn0024288	912.540704293987	0.877712616633022	0.786403208095454	1.11611016791082	0.264374980323557	0.440282068398764	1274.04078911617	935.688673198758	1336.25938191476	163.49238320501	1535.39233673334	230.370661595888
CG11317	FBgn0039816	18.2711631495687	-2.64954659560286	3.65656707145081	-0.724599479191722	0.46869777852693	0.641394836966128	15.0446084482332	0	0	94.5823704491792	0	0
CG15553	FBgn0039817	28.2399052385896	-8.50438878460298	2.58346634354633	-3.29185197471123	NA	NA	0	0	0	166.194736646415	1.06108661833679	2.18360816678567
CG11318	FBgn0039818	6.24395348892079	0.777784383853254	3.75846046357186	0.206942281658082	0.836054935182741	0.907464780529046	0	23.6695948951464	0	0	13.7941260383783	0
CG15556	FBgn0039821	34.2357455096154	6.48575355300158	1.50586295851413	4.30700118913956	1.65482720785787e-05	0.00036433438526912	23.7546449182629	109.471876390052	70.0043435825915	0	0	2.18360816678567
Gycbeta100B	FBgn0013973	4.15739036651368	2.25992456925428	2.23315365581744	1.01198794062697	0.311543819461183	0.492395696932741	7.12639347547886	7.39674840473326	6.17685384552278	0	4.24434647334717	0
stops	FBgn0086704	74.1165159879845	-0.318758314605665	0.51245383857931	-0.622023469449204	0.533926435769822	0.696538998139125	84.7249002084709	42.1614659069796	71.0338192235119	93.2311937284766	89.1312759402906	64.4164409201771
mesh	FBgn0051004	9.05995301403219	-0.611411883380191	3.15610519269656	-0.193723544067872	0.846392355564143	0.913035407252377	0	21.4505703737265	0	29.7258878554563	3.18325985501038	0
CG1544	FBgn0039827	578.856906867484	0.448177696339788	0.385519617569914	1.16252889843799	0.2450206932009	0.417644837315322	955.728547211443	580.644749771561	467.38194097789	549.928925325942	560.253734481827	359.203543436242
chp	FBgn0267435	136.149124689653	0.511911206641677	0.860713595835552	0.594752086081236	0.552009199579	0.712544743760746	158.364299455086	187.137734639752	134.861308960581	16.2141206484307	98.6810555053218	221.636228928745
Zwilch	FBgn0061476	2513.97054657541	0.784354588451768	0.208802121162924	3.75644933146896	0.000172341144634469	0.00221241502655679	2962.99604280466	3332.97483117281	3247.99564710406	1517.37145734897	1800.66399131754	2221.82130970441
CG1542	FBgn0039828	2255.92232665255	0.0954858852909734	0.177915302295995	0.536692932303905	0.59147973886037	0.741949965510664	2635.18194293263	2199.0533007272	2157.78094336929	1945.69447781169	2330.1462138676	2267.67708120691
CG15561	FBgn0039829	472.295681387474	0.133902913002515	0.286122205107142	0.467992034915197	0.639790285717811	0.777661712732089	448.962788955168	551.057756152628	481.794599950777	579.654813181398	401.090741731308	371.213388353563
ATPsynC	FBgn0039830	136690.54170711	-0.309403184086027	0.110852357986297	-2.79112857594128	0.00525246026904072	0.0283988503682343	127233.045468205	120288.141582294	118745.897277612	147156.656651716	159869.676438331	146849.832824503
RNaseP:RNA	FBgn0046696	68.1846949376551	-0.520289584305431	0.414819760046353	-1.2542545809469	0.209749486818628	0.375555473386766	53.8438618147292	58.4343123973928	55.591684609705	95.9335471698817	72.1538900469019	73.1508735873198
CG12054	FBgn0039831	6366.65751180363	-0.303198482637794	0.113812761821985	-2.66401129173922	0.00772149707687126	0.0371827266978049	5446.1482582604	5938.10961931986	5715.64875839041	7166.64132660638	6758.06067218704	7175.3364360577
CG15563	FBgn0039832	2.02676508105384	-4.69871692050342	3.93236924670331	-1.19488192123427	0.232133167271708	NA	0	0	0	12.160590486323	0	0
qless	FBgn0051005	516.869407932712	-0.241427200426362	0.247717956866612	-0.974605165811061	0.329756150202339	0.510325543414092	494.096614299868	380.19286800329	547.681040969686	518.851860749783	610.124805543656	550.269258029988
mRpL32	FBgn0039835	1499.89674531643	-0.0271389646955217	0.211711902652703	-0.128188185715949	0.898000049366789	0.946383720822527	1460.91066247317	1429.05179179447	1566.86192548094	1809.22562902073	1489.76561214486	1243.56485098444
CG1750	FBgn0039836	389.782201334549	0.0255875996670755	0.354695484220083	0.0721396262581081	0.942490791165498	0.969398391374683	537.646796650017	326.93627948921	315.019546121662	370.222421472501	470.061371923199	318.806792350707
spn-F	FBgn0086362	2112.97458603051	-0.37690910429905	0.144994222563339	-2.59947670766262	0.00933660144928878	0.0428578444905148	1870.28237656456	1926.11328459254	1718.19484469625	2464.54633856147	2201.75473304885	2496.95593871941
pHCl-2	FBgn0039840	26.229344496314	-8.39827097344533	2.76023542824167	-3.04259226858603	0.00234549898424354	0.0158128108088693	0	0	0	120.254728142528	0	37.1213388353563
